movie_title,channel,keyword,count,rank
곤지암,combined,병원,38,11
곤지암,combined,곤지암읍,38,12
곤지암,combined,렌탈,38,13
곤지암,combined,추천,37,14
곤지암,combined,경기,35,15
곤지암,combined,전화,34,16
곤지암,combined,여행,33,17
곤지암,combined,상담,33,18
곤지암,combined,스키,32,19
곤지암,combined,홈페이지,29,20
곤지암,combined,예약,28,21
곤지암,combined,조화,26,22
곤지암,combined,당일,24,23
곤지암,combined,위치,24,24
곤지암,combined,이천,24,25
곤지암,combined,타이어,24,26
곤지암,combined,한식,23,27
곤지암,combined,도척면,22,28
곤지암,combined,문화원,21,29
곤지암,combined,이동,20,30
곤지암,blog,화환,170,1
곤지암,blog,장례식,148,2
곤지암,blog,광주,131,3
곤지암,blog,광주시,126,4
곤지암,blog,경기도,87,5
곤지암,blog,화담,67,6
곤지암,blog,맛집,62,7
곤지암,blog,장례,51,8
곤지암,blog,리조트,43,9
곤지암,blog,벚꽃,40,10
곤지암,blog,병원,38,11
곤지암,blog,곤지암읍,38,12
곤지암,blog,렌탈,38,13
곤지암,blog,추천,37,14
곤지암,blog,경기,35,15
곤지암,blog,전화,34,16
곤지암,blog,여행,33,17
곤지암,blog,상담,33,18
곤지암,blog,스키,32,19
곤지암,blog,홈페이지,29,20
곤지암,blog,예약,28,21
곤지암,blog,조화,26,22
곤지암,blog,당일,24,23
곤지암,blog,위치,24,24
곤지암,blog,이천,24,25
곤지암,blog,타이어,24,26
곤지암,blog,한식,23,27
곤지암,blog,도척면,22,28
곤지암,blog,문화원,21,29
곤지암,blog,이동,20,30
박열,combined,미코,60,1
박열,combined,네코,57,2
박열,combined,일본,33,3
박열,combined,의사,33,4
박열,combined,독립운동가,28,5
박열,combined,역사,28,6
박열,combined,드라마,26,7
박열,combined,이제훈,23,8
박열,combined,아이,23,9
박열,combined,부강,22,10
박열,combined,작품,22,11
박열,combined,이야기,21,12
박열,combined,배우,20,13
박열,combined,추천,20,14
박열,combined,기념관,19,15
박열,combined,일본인,18,16
박열,combined,뮤지컬,18,17
박열,combined,인물,18,18
박열,combined,자료,17,19
박열,combined,삼일절,17,20
박열,combined,교환,16,21
박열,combined,세종,16,22
박열,combined,장르,16,23
박열,combined,감독,15,24
박열,combined,한국,15,25
박열,combined,맛집,15,26
박열,combined,동주,13,27
박열,combined,이준익,13,28
박열,combined,다실,13,29
박열,combined,우동,13,30
박열,blog,미코,60,1
박열,blog,네코,57,2
박열,blog,일본,33,3
박열,blog,의사,33,4
박열,blog,독립운동가,28,5
박열,blog,역사,28,6
박열,blog,드라마,26,7
박열,blog,이제훈,23,8
박열,blog,아이,23,9
박열,blog,부강,22,10
박열,blog,작품,22,11
박열,blog,이야기,21,12
박열,blog,배우,20,13
박열,blog,추천,20,14
박열,blog,기념관,19,15
박열,blog,일본인,18,16
박열,blog,뮤지컬,18,17
박열,blog,인물,18,18
박열,blog,자료,17,19
박열,blog,삼일절,17,20
박열,blog,교환,16,21
박열,blog,세종,16,22
박열,blog,장르,16,23
박열,blog,감독,15,24
박열,blog,한국,15,25
박열,blog,맛집,15,26
박열,blog,동주,13,27
박열,blog,이준익,13,28
박열,blog,다실,13,29
박열,blog,우동,13,30
나쁜 녀석들: 더 무비,combined,마음,17,1
나쁜 녀석들: 더 무비,combined,장르,16,2
나쁜 녀석들: 더 무비,combined,액션,11,3
나쁜 녀석들: 더 무비,combined,드라마,10,4
나쁜 녀석들: 더 무비,combined,범죄,10,5
나쁜 녀석들: 더 무비,combined,유마,10,6
나쁜 녀석들: 더 무비,combined,설경,10,7
나쁜 녀석들: 더 무비,combined,의미,9,8
나쁜 녀석들: 더 무비,combined,모든,9,9
나쁜 녀석들: 더 무비,combined,출연,8,10
나쁜 녀석들: 더 무비,combined,롯데,8,11
나쁜 녀석들: 더 무비,combined,시네마,8,12
나쁜 녀석들: 더 무비,combined,보살,8,13
나쁜 녀석들: 더 무비,combined,통해,8,14
나쁜 녀석들: 더 무비,combined,생각,7,15
나쁜 녀석들: 더 무비,combined,우리,7,16
나쁜 녀석들: 더 무비,combined,배우,6,17
나쁜 녀석들: 더 무비,combined,상영,6,18
나쁜 녀석들: 더 무비,combined,사랑,6,19
나쁜 녀석들: 더 무비,combined,이상,6,20
나쁜 녀석들: 더 무비,combined,본질,6,21
나쁜 녀석들: 더 무비,combined,핵심,6,22
나쁜 녀석들: 더 무비,combined,요약,6,23
나쁜 녀석들: 더 무비,combined,금강경,6,24
나쁜 녀석들: 더 무비,combined,김형,6,25
나쁜 녀석들: 더 무비,combined,시간,5,26
나쁜 녀석들: 더 무비,combined,세상,5,27
나쁜 녀석들: 더 무비,combined,설명,5,28
나쁜 녀석들: 더 무비,combined,코미디,5,29
나쁜 녀석들: 더 무비,combined,존재,5,30
나쁜 녀석들: 더 무비,blog,마음,17,1
나쁜 녀석들: 더 무비,blog,장르,16,2
나쁜 녀석들: 더 무비,blog,액션,11,3
나쁜 녀석들: 더 무비,blog,드라마,10,4
나쁜 녀석들: 더 무비,blog,범죄,10,5
나쁜 녀석들: 더 무비,blog,유마,10,6
나쁜 녀석들: 더 무비,blog,설경,10,7
나쁜 녀석들: 더 무비,blog,의미,9,8
나쁜 녀석들: 더 무비,blog,모든,9,9
나쁜 녀석들: 더 무비,blog,출연,8,10
나쁜 녀석들: 더 무비,blog,롯데,8,11
나쁜 녀석들: 더 무비,blog,시네마,8,12
나쁜 녀석들: 더 무비,blog,보살,8,13
나쁜 녀석들: 더 무비,blog,통해,8,14
나쁜 녀석들: 더 무비,blog,생각,7,15
나쁜 녀석들: 더 무비,blog,우리,7,16
나쁜 녀석들: 더 무비,blog,배우,6,17
나쁜 녀석들: 더 무비,blog,상영,6,18
나쁜 녀석들: 더 무비,blog,사랑,6,19
나쁜 녀석들: 더 무비,blog,이상,6,20
나쁜 녀석들: 더 무비,blog,본질,6,21
나쁜 녀석들: 더 무비,blog,핵심,6,22
나쁜 녀석들: 더 무비,blog,요약,6,23
나쁜 녀석들: 더 무비,blog,금강경,6,24
나쁜 녀석들: 더 무비,blog,김형,6,25
나쁜 녀석들: 더 무비,blog,시간,5,26
나쁜 녀석들: 더 무비,blog,세상,5,27
나쁜 녀석들: 더 무비,blog,설명,5,28
나쁜 녀석들: 더 무비,blog,코미디,5,29
나쁜 녀석들: 더 무비,blog,존재,5,30
