영화명,날짜,일별관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,1주차_관객수,2주차_관객수,2주차_감소율,3~5주차_평균감소율,총관객수,장르,런타임,관람등급,평점,투표수,인기도,배우,제작사,배급사,영상제목,업로드일,개봉일,D-day,조회수,좋아요,댓글수,그룹,코로나구분,주차,연휴효과,평점신뢰도
exit,2019-08-22,71503,7897144,739,3048,574269200,66476598642,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
exit,2019-08-23,87092,7984236,761,3251,763518300,67240116942,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
exit,2019-08-24,190750,8174986,846,3553,1677425160,68917542102,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
exit,2019-08-25,176426,8351412,867,3537,1542566980,70460109082,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
exit,2019-08-26,59223,8410635,805,3371,474732780,70934841862,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
exit,2019-08-27,59214,8469849,827,3374,468018940,71402860802,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
exit,2019-08-28,94751,8564600,708,2224,568452370,71971313172,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-08-29,44855,8609455,671,2217,355431170,72326744342,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-08-30,59268,8668723,737,2473,506685790,72833430132,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-08-31,132506,8801229,781,2808,1135683170,73969113302,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-09-01,105783,8907012,800,2784,905597200,74874710502,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-09-02,31594,8938606,726,2632,251092880,75125803382,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-09-03,28775,8967381,726,2614,227989380,75353792762,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,5주차,N,정상
exit,2019-09-04,29908,8997289,659,2336,235936300,75589729062,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
exit,2019-09-05,26040,9023329,665,2283,207033960,75796763022,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
exit,2019-09-06,34975,9058304,690,2409,299437800,76096200822,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
exit,2019-09-07,78325,9136629,718,2580,684713730,76780914552,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
exit,2019-09-08,78687,9215316,732,2544,674981330,77455895882,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
exit,2019-09-09,20625,9235941,680,2371,163611990,77619507872,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
exit,2019-09-10,19886,9255827,678,2331,157195160,77776703032,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,6주차,N,정상
공조2,2022-09-07,216237,227335,2166,10151,2111228540,2213752540,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-08,285121,512456,2187,10359,2787855018,5001607558,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-09,532726,1045182,2325,11315,5525571253,10527178811,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-10,713384,1758566,2379,11441,7581873838,18109052649,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-11,852525,2611091,2389,11568,8962482660,27071535309,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-12,733293,3344384,2328,11034,7610821646,34682356955,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-13,200401,3544785,2135,9866,1957704127,36640061082,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,1주차,N,낮음
공조2,2022-09-14,142484,3687269,2136,9726,1400915768,38040976850,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-15,128665,3815934,2127,9484,1269826524,39310803374,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-16,177139,3993073,2158,9825,1825322194,41136125568,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-17,397342,4390415,2237,10597,4158927553,45295053121,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-18,341863,4732278,2225,10266,3567143033,48862196154,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-19,100744,4833022,2098,9275,1000888999,49863085153,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-20,86892,4919914,2109,9129,852947696,50716032849,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,2주차,N,낮음
공조2,2022-09-21,77515,4997429,1557,6531,759065293,51475098142,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-22,73486,5070915,1568,6420,718977735,52194075877,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-23,102590,5173505,1586,6696,1051118591,53245194468,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-24,203206,5376711,1748,6692,2127019778,55372214246,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-25,178619,5555330,1729,6519,1855341096,57227555342,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-26,58275,5613605,1513,6224,572503262,57800058604,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-27,54532,5668137,1523,6186,525626814,58325685418,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,3주차,N,낮음
공조2,2022-09-28,66336,5734473,872,2608,525178623,58850864041,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-09-29,41497,5775970,963,2845,395345332,59246209373,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-09-30,62894,5838864,1074,3450,626056211,59872265584,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-10-01,107515,5946379,1210,3992,1131000202,61003265786,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-10-02,133605,6079984,1237,4060,1404214408,62407480194,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-10-03,133804,6213788,1227,3991,1377084870,63784565064,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-10-04,32755,6246543,1033,3534,320084125,64104649189,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,4주차,N,낮음
공조2,2022-10-05,27520,6274063,992,3303,269739555,64374388744,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-06,28024,6302087,946,3067,274275470,64648664214,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-07,43168,6345255,973,3293,434854079,65083518293,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-08,73676,6418931,1071,3743,775346682,65858864975,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-09,106806,6525737,1076,3814,1122108346,66980973321,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-10,80128,6605865,1069,3672,832261217,67813234538,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-11,18987,6624852,979,3048,186503512,67999738050,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,5주차,N,낮음
공조2,2022-10-12,17726,6642578,780,2337,147972846,68147710896,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
공조2,2022-10-13,17535,6660113,808,2371,145900664,68293611560,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
공조2,2022-10-14,29010,6689123,833,2627,231688862,68525300422,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
공조2,2022-10-15,45434,6734557,887,2860,390700609,68916001031,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
공조2,2022-10-16,38431,6772988,865,2759,331525679,69247526710,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
공조2,2022-10-17,14466,6787454,793,2367,120539075,69368065785,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
공조2,2022-10-18,14854,6802308,802,2293,123725485,69491791270,3533687,1375129,-61.08514987320609,-34.293161957052654,6802308,"액션, 코미디",128,15,7.136,66,2.2259,"현빈, 유해진, 윤아","JK Film, CJ Entertainment, CJ ENM","JK Film, CJ Entertainment, CJ ENM",3배 더 강력해진 하나의 팀! [공조2: 인터내셔날] 메인 예고편,2022-08-24,2022-09-07,D-14,1115830,1686,151,B그룹,이후,6주차,N,낮음
밀수,2023-07-26,318084,359266,1932,9141,2572699638,2985746999,2183082,1563042,-28.40204811363018,-49.297310534290034,5085670,"범죄, 액션",129,15,6.5,73,2.6608,"김혜수, 염정아, 조인성",Filmmaker R&K,Filmmaker R&K,[밀수 Smugglers] 티저 예고편,2023-06-16,2023-07-26,D-40,1676144,3553,730,B그룹,이후,1주차,N,낮음
